,PM2.5,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
30249,124.0,2.0,39.0,1200.0,72.0,32.2,1001.3,27.2,0.0,1.5
30250,129.0,2.0,44.0,1200.0,108.0,33.0,1001.0,26.8,0.0,2.0
30251,100.0,2.0,32.0,1000.0,114.0,33.4,1000.5,26.4,0.0,2.8
30252,70.0,2.0,32.0,1000.0,113.0,29.7,1000.3,22.9,0.0,5.1
30253,17.0,2.0,27.0,800.0,82.0,25.7,1001.8,24.3,12.1,1.8
30254,13.0,2.0,31.0,800.0,77.0,26.9,1001.2,24.4,0.0,1.2
30255,10.0,2.0,26.0,700.0,93.0,27.4,1001.3,23.4,0.0,2.0
30256,8.0,2.0,28.0,700.0,88.0,27.8,1000.4,24.2,0.0,1.5
30257,15.0,2.0,22.0,700.0,92.0,28.8,1000.2,23.9,0.0,1.5
30258,18.0,2.0,25.0,700.0,78.0,28.5,1000.9,23.6,0.0,1.6
30259,20.043098504980236,1.999999999999892,29.547438886912943,721.7360961623514,71.92221287391288,28.2,1000.8,24.0,0.0,1.1
30260,21.0,2.0,36.0,700.0,64.0,27.8,1001.7,21.8,0.0,1.1
30261,20.0,2.0,44.0,600.0,44.0,27.3,1002.1,22.0,0.0,0.6
30262,19.0,2.0,42.0,600.0,38.0,26.5,1001.7,23.2,0.0,0.3
30263,22.0,2.0,48.0,600.0,30.0,26.0,1001.4,22.7,0.0,0.9
30264,24.0,2.0,49.0,600.0,22.0,25.9,1001.3,22.8,0.0,1.1
30265,24.0,2.0,56.0,700.0,9.0,25.3,1001.0,23.0,0.0,0.6
30266,28.0,2.0,62.0,700.0,2.0,24.7,1001.0,22.9,0.0,0.6
30267,29.0,2.0,63.0,700.0,2.0,24.5,1000.7,22.9,0.0,0.7
30268,28.0,2.0,62.0,800.0,2.0,24.6,1000.8,22.8,0.0,0.9
30269,22.0,2.0,58.0,800.0,2.0,25.3,1000.9,23.0,0.0,1.4
30270,26.0,2.0,43.0,800.0,5.0,25.5,1001.4,23.0,0.0,0.6
30271,17.0,2.0,35.0,600.0,11.0,26.1,1001.7,22.2,0.0,1.9
30272,22.0,2.0,38.0,800.0,13.0,27.4,1002.0,22.4,0.0,1.1
30273,26.0,2.0,36.0,700.0,16.0,27.4,1002.1,22.4,0.0,1.2
30274,24.0,2.0,42.0,700.0,9.0,27.5,1002.6,22.0,0.0,0.9
30275,22.0,2.0,40.0,700.0,24.0,28.5,1002.1,22.7,0.0,1.7
30276,30.0,2.0,56.0,900.0,16.0,28.9,1001.9,23.1,0.0,1.2
30277,37.0,3.0,54.0,900.0,26.0,30.0,1001.4,22.4,0.0,1.8
30278,37.0,4.0,47.0,900.0,40.0,30.7,1001.0,21.8,0.0,1.4
30279,31.0,6.0,34.0,800.0,70.0,32.3,1000.6,20.2,0.0,2.2
30280,24.0,6.0,35.0,700.0,84.0,32.4,1000.4,19.3,0.0,1.1
30281,19.0,5.0,50.0,600.0,48.0,31.2,1001.1,17.9,0.0,2.3
30282,14.0,4.0,42.0,600.0,50.0,30.2,1001.0,17.3,0.0,2.4
30283,12.0,2.0,51.0,500.0,38.0,29.4,1001.2,16.2,0.0,2.1
30284,14.0,2.0,62.0,500.0,27.0,28.4,1001.7,15.3,0.0,1.5
30285,16.0,2.0,40.0,400.0,49.0,27.9,1002.2,15.9,0.0,0.9
30286,10.0,2.0,37.0,400.0,51.0,27.6,1002.2,15.3,0.0,1.1
30287,8.0,2.0,47.0,400.0,38.0,27.7,1001.7,14.3,0.0,2.3
30288,13.0,2.0,62.0,400.0,17.0,27.3,1001.3,14.3,0.0,2.0
30289,12.0,2.0,50.0,400.0,25.0,26.9,1001.4,15.0,0.0,1.0
30290,9.0,2.0,44.195961738224,400.0,5.0,25.4,1001.4,16.0,0.0,1.3
30291,12.0,2.0,47.0,400.0,29.0,24.7,1001.4,16.4,0.0,0.8
30292,12.0,2.0,52.0,400.0,26.682264686142805,24.4,1001.5,15.9,0.0,1.2
30293,14.0,2.0,49.0,400.0,9.0,24.1,1001.8,17.1,0.0,1.0
30294,14.0,2.0,51.0,500.0,2.0,23.8,1001.9,18.2,0.0,1.3
30295,16.0,3.0,43.0,600.0,8.0,25.3,1002.1,18.5,0.0,1.0
30296,19.0,4.0,33.0,700.0,19.0,28.2,1002.5,18.3,0.0,1.2
30297,15.0,5.0,30.0,600.0,27.0,27.8,1002.9,18.5,0.0,1.9
30298,20.0,5.0,32.0,600.0,38.0,30.0,1003.1,17.5,0.0,1.9
30299,22.0,3.0,26.0,500.0,69.0,31.6,1002.6,17.9,0.0,2.2
30300,6.0,2.0,14.0,300.0,112.0,33.4,1002.3,17.6,0.0,1.8
30301,12.0,2.0,16.0,300.0,148.0,33.5,1002.0,17.6,0.0,1.9
30302,12.0,2.0,18.0,300.0,176.0,34.0,1001.7,16.8,0.0,1.7
30303,4.0,2.0,23.0,200.0,188.0,33.4,1001.4,17.6,0.0,1.9
30304,15.0,2.0,25.0,200.0,200.0,34.5,1001.5,17.3,0.0,2.0
30305,18.0,2.0,36.0,400.0,234.0,32.9,1001.0,18.7,0.0,1.5
30306,33.0,2.0,53.0,500.0,218.0,32.5,1001.1,19.0,0.0,1.6
30307,31.0,2.0,54.0,500.0,212.0,30.3,1001.3,21.4,0.0,0.5
30308,35.0,2.0,59.0,700.0,177.0,29.8,1001.6,20.6,0.0,1.1
30309,41.0,2.0,73.0,800.0,122.0,28.8,1002.6,22.3,0.0,0.2
30310,50.0,2.0,81.0,1000.0,88.0,28.8,1002.7,23.0,0.0,0.8
30311,52.0,3.0,65.0,1300.0,116.0,28.3,1002.8,22.1,0.0,1.0
30312,69.0,3.0,70.0,1300.0,96.0,29.2,1002.7,21.9,0.0,0.9
30313,41.0,2.0,106.0,800.0,2.0,28.0,1002.6,22.5,0.0,1.3
30314,47.0,2.0,103.0,900.0,2.0,27.5,1002.2,24.4,0.0,1.4
30315,73.0,2.0,104.0,1200.0,2.0,27.1,1002.3,23.8,0.0,0.9
30316,78.0,2.0,82.0,1200.0,7.0,26.9,1002.9,20.5,0.2,3.6
30317,8.0,2.0,9.0,300.0,80.0,22.9,1004.4,19.7,2.8,2.5
30318,14.0,2.0,9.0,400.0,82.0,21.8,1004.2,19.9,5.5,0.9
30319,15.0,2.0,29.0,700.0,60.0,22.9,1004.9,20.4,0.4,1.6
30320,20.0,2.0,29.0,600.0,62.0,23.2,1005.6,19.1,0.1,2.0
30321,13.0,2.0,26.0,600.0,71.0,23.5,1005.7,19.0,0.0,2.1
30322,6.0,2.0,19.0,500.0,85.0,24.0,1006.2,17.5,0.0,2.8
30323,7.0,2.0,18.0,500.0,82.0,24.9,1006.1,17.6,0.0,2.3
30324,13.0,2.0,14.0,500.0,92.0,25.8,1005.7,16.9,0.0,1.7
30325,10.0,2.0,12.0,400.0,101.0,26.1,1004.9,17.5,0.0,1.7
30326,18.0,2.0,9.0,400.0,106.0,26.9,1004.1,17.4,0.0,1.6
30327,5.0,2.0,7.0,300.0,109.0,27.3,1003.6,16.6,0.0,1.9
30328,9.0,2.0,9.0,300.0,104.0,27.3,1003.5,16.6,0.0,1.3
30329,4.0,2.0,11.0,300.0,100.0,27.6,1002.9,15.3,0.0,1.5
30330,6.0,2.0,14.0,300.0,96.0,28.2,1002.3,16.5,0.0,1.3
30331,10.0,2.0,29.0,400.0,87.0,26.6,1002.4,16.8,0.0,1.1
30332,16.0,2.0,35.0,400.0,80.0,25.1,1003.2,17.3,0.0,1.5
30333,14.0,2.0,31.0,400.0,66.0,24.4,1003.4,17.1,0.0,1.7
30334,14.0,2.0,36.0,500.0,55.0,24.0,1003.6,17.0,0.0,1.4
30335,13.0,2.0,42.0,500.0,43.0,22.4,1003.5,17.3,0.0,0.3
30336,12.0,2.0,41.0,500.0,33.0,20.8,1003.2,18.4,0.0,0.1
30337,18.0,2.0,70.0,600.0,2.0,20.8,1002.6,18.0,0.0,0.7
30338,27.0,2.0,72.53438755825529,700.0,2.0,19.8,1002.4,18.3,0.0,0.6
30339,28.0,2.0,61.0,600.0,2.0,19.7,1002.3,18.2,0.0,0.2
30340,25.0,2.0,57.0,600.0,2.1674625118290707,19.8,1002.3,18.6,0.0,0.5
30341,22.0,2.0,53.0,500.0,2.0,20.1,1002.3,18.9,0.0,0.8
30342,22.0,2.0,56.0,500.0,2.0,21.5,1002.9,18.7,0.0,1.4
30343,16.0,2.0,47.0,400.0,15.0,23.6,1003.0,18.7,0.0,1.0
30344,19.0,2.0,35.0,400.0,38.0,24.9,1002.9,19.3,0.0,1.2
30345,23.0,2.0,27.0,400.0,60.0,26.5,1002.7,19.6,0.0,1.4
30346,20.0,2.0,26.0,500.0,85.0,27.8,1002.6,19.1,0.0,1.9
30347,22.0,2.0,32.0,600.0,104.0,29.1,1002.6,19.4,0.0,1.6
30348,33.0,2.0,31.0,500.0,135.0,29.3,1002.0,19.3,0.0,1.8
30349,29.0,2.0,29.0,600.0,175.0,30.7,1001.0,19.7,0.0,1.4
30350,27.0,2.0,21.0,500.0,188.0,31.8,1000.0,19.4,0.0,2.4
30351,17.0,2.0,16.0,500.0,203.0,32.4,999.6,20.3,0.0,2.2
30352,20.0,2.0,16.0,400.0,184.0,31.7,999.4,20.0,0.0,2.2
30353,27.0,2.0,15.0,400.0,151.0,31.2,999.3,20.8,0.0,2.4
30354,27.0,2.0,21.0,400.0,164.0,30.6,998.9,20.5,0.0,2.5
30355,34.0,2.0,23.0,400.0,136.0,29.6,999.1,19.9,0.0,3.0
30356,27.0,2.0,27.0,500.0,118.0,28.9,999.6,20.4,0.0,2.1
30357,27.0,2.0,27.0,500.0,106.0,28.4,1000.2,19.1,0.0,3.2
30358,23.0,2.0,26.0,400.0,88.0,27.7,999.9,19.0,0.0,2.3
30359,23.0,2.0,29.0,500.0,76.0,27.1,999.7,19.2,0.0,1.5
30360,31.0,2.0,35.0,500.0,77.0,26.7,999.9,19.6,0.0,1.4
30361,31.0,2.0,32.0,500.0,75.0,25.7,999.6,19.8,0.0,1.2
30362,32.0,2.0,32.0,500.0,70.0,25.3,999.7,20.1,0.0,0.8
30363,28.0,2.0,37.0,500.0,56.0,23.9,999.8,21.2,0.0,1.1
30364,30.0,2.0,55.0,600.0,23.0,23.5,999.9,21.0,0.0,1.1
30365,28.0,2.0,66.0,600.0,2.0,24.0,1000.0,21.5,0.0,1.3
30366,39.0,2.0,71.0,700.0,2.0,24.2,1000.2,21.9,0.0,1.0
30367,47.0,2.0,77.0,900.0,2.0,24.8,1000.6,21.9,0.0,0.7
30368,55.0,2.0,74.0,1000.0,2.0,25.2,1000.6,21.7,0.0,0.7
30369,68.0,2.0,74.0,1000.0,2.0,25.7,1000.8,22.2,0.0,1.2
30370,69.0,2.0,77.0,1000.0,2.0,25.8,1001.0,22.1,0.0,1.2
30371,79.0,2.0,78.0,1200.0,4.0,26.8,1001.0,22.0,0.0,0.4
30372,77.0,2.0,88.0,1100.0,7.0,27.3,1000.5,21.6,0.0,0.2
30373,76.0,2.0,90.0,1200.0,18.0,27.4,1000.1,22.1,0.0,1.3
30374,79.0,2.0,91.0,1200.0,27.0,27.4,999.7,22.1,0.0,1.4
30375,84.0,2.0,93.0,1300.0,27.0,27.0,999.1,22.4,0.0,1.3
30376,81.0,2.0,80.0,1100.0,28.0,26.2,999.0,22.7,0.1,1.0
30377,78.0,2.0,82.0,1000.0,24.0,25.6,998.9,22.7,0.0,1.5
30378,83.0,2.0,86.0,1100.0,34.0,25.5,998.8,22.6,0.0,1.3
30379,79.0,2.0,73.0,1000.0,56.0,25.6,999.3,22.3,0.0,0.9
30380,79.0,2.0,56.0,900.0,75.0,24.5,1000.1,23.1,1.5,0.8
30381,83.0,2.0,42.0,800.0,87.0,24.1,1000.2,22.9,0.2,0.3
30382,95.0,2.0,43.0,900.0,74.0,24.5,999.9,23.1,0.0,0.9
30383,109.0,2.0,47.0,1000.0,64.0,24.8,999.7,23.0,0.1,0.8
30384,117.0,2.0,48.0,1000.0,58.0,24.4,999.4,23.2,0.0,1.0
30385,113.0,2.0,66.0,1000.0,22.0,24.2,998.9,23.2,0.1,0.9
30386,116.0,2.0,55.3091145724373,1000.0,49.0,24.1,998.4,23.2,0.0,1.2
30387,117.0,2.0,37.0,900.0,31.0,24.1,998.5,23.1,0.0,0.7
30388,113.0,2.0,38.0,900.0,38.00608042131598,24.0,998.0,23.1,0.0,0.7
30389,115.0,2.0,45.0,900.0,42.0,24.1,997.7,23.2,0.0,0.9
30390,117.0,2.0,64.0,1000.0,10.0,24.2,997.8,23.2,0.0,0.9
30391,110.0,2.0,69.0,1100.0,2.0,23.5,997.7,22.3,0.5,1.2
30392,85.0,2.0,63.0,1300.0,2.0,22.9,997.7,21.9,5.5,2.1
30393,82.0,2.0,62.0,1700.0,2.0,23.1,997.4,22.4,1.0,2.0
30394,83.0,2.0,63.0,1800.0,2.0,23.1,997.5,22.4,2.6,1.4
30395,58.0,2.0,60.0,1600.0,8.0,23.2,997.1,22.5,4.7,1.4
30396,68.0,2.0,64.0,2300.0,4.0,23.0,996.9,22.3,3.2,1.8
30397,77.0,2.0,53.0,2300.0,22.0,22.9,996.6,22.2,0.4,2.1
30398,76.0,2.0,43.0,2100.0,37.0,22.9,996.6,22.2,0.5,1.5
30399,73.0,2.0,37.0,2100.0,47.0,22.6,996.5,21.9,1.4,1.3
30400,60.0,2.0,34.0,1700.0,61.0,22.6,996.6,21.8,1.9,1.5
30401,60.0,2.0,39.0,1700.0,62.0,22.8,996.8,21.8,0.4,1.6
30402,67.0,2.0,43.0,2000.0,47.0,22.9,996.9,22.1,0.6,1.5
30403,49.0,2.0,37.0,1600.0,56.0,22.8,997.5,22.0,0.7,1.6
30404,45.0,2.0,38.0,1600.0,45.0,22.8,998.1,21.8,0.0,1.4
30405,60.0,2.0,42.0,1900.0,27.0,23.4,998.4,22.2,0.0,1.3
30406,61.0,2.0,51.0,2300.0,18.0,23.6,998.3,22.4,0.0,0.8
30407,56.0,2.0,47.0,2200.0,18.0,23.2,998.5,22.4,0.0,0.6
30408,47.0,2.0,56.0,2100.0,7.0,23.2,998.8,22.5,0.0,0.5
30409,31.0,2.0,47.0,1800.0,15.0,23.5,998.7,21.8,0.0,1.3
30410,27.0,2.0,58.0,1700.0,2.0,24.5,998.6,21.6,0.0,1.2
30411,23.0,2.0,49.0,1500.0,8.0,24.3,998.6,21.6,0.0,1.3
30412,17.0,2.0,35.0,1200.0,18.0,24.7,998.9,21.2,0.0,2.2
30413,15.0,2.0,36.0,1000.0,15.0,24.4,999.3,21.1,0.0,1.8
30414,13.0,2.0,37.0,800.0,18.0,24.4,1000.5,20.3,0.0,1.5
30415,14.0,2.0,44.0,1000.0,7.0,25.0,1000.7,20.0,0.0,1.7
30416,11.0,2.0,39.0,800.0,30.0,26.8,1001.2,20.4,0.0,2.0
30417,13.0,2.0,36.0,900.0,40.0,28.2,1001.9,20.5,0.0,2.0
30418,17.0,2.0,28.0,600.0,67.0,29.1,1002.2,19.1,0.0,3.2
30419,6.0,2.0,16.0,500.0,103.0,30.0,1002.1,19.4,0.0,2.3
30420,12.0,2.0,12.0,400.0,120.0,30.5,1001.8,20.1,0.0,3.4
30421,9.0,2.0,12.0,400.0,121.0,31.8,1001.7,18.7,0.0,3.3
30422,9.0,2.0,11.0,300.0,123.0,32.0,1001.6,18.6,0.0,2.4
30423,10.0,2.0,10.0,300.0,126.0,32.1,1001.4,19.4,0.0,2.6
30424,14.0,2.0,14.0,300.0,124.0,32.5,1001.6,20.1,0.0,2.5
30425,10.0,2.0,15.0,300.0,132.0,32.4,1001.5,20.0,0.0,1.8
30426,13.0,2.0,20.0,300.0,130.0,31.7,1001.7,19.7,0.0,1.5
30427,17.0,2.0,31.0,400.0,122.0,29.6,1002.6,23.1,0.0,2.3
30428,32.0,2.0,59.0,900.0,112.0,28.2,1003.3,22.9,0.0,2.0
30429,44.0,2.0,41.0,1000.0,104.0,27.5,1004.1,22.4,0.0,2.4
30430,38.0,2.0,34.0,900.0,106.0,27.0,1004.6,22.2,0.0,1.8
30431,32.0,2.0,26.0,900.0,116.0,26.7,1004.9,21.9,0.0,1.5
30432,23.0,2.0,35.0,1100.0,100.0,26.3,1005.4,21.3,0.0,1.5
30433,36.0,2.0,32.0,1200.0,89.0,25.8,1005.1,21.0,0.0,1.4
30434,44.0,2.0,39.69414095539052,1300.0,57.0,24.1,1005.3,21.2,0.0,0.3
30435,48.0,2.0,49.0,1400.0,60.0,24.1,1005.1,21.0,0.0,0.9
30436,58.0,2.0,48.0,1400.0,47.07010500623446,23.0,1005.1,21.4,0.0,0.5
30437,54.0,2.0,51.0,1300.0,22.0,23.3,1005.0,21.4,0.0,0.8
30438,48.0,2.0,67.0,900.0,2.0,23.3,1005.2,21.9,0.0,0.1
30439,42.0,2.0,67.0,1000.0,2.0,23.9,1005.4,21.8,0.0,1.5
30440,67.0,2.0,71.0,1400.0,11.0,26.5,1005.8,21.9,0.0,0.9
30441,80.0,2.0,63.0,1400.0,30.0,27.6,1006.2,22.8,0.0,1.2
30442,80.0,2.0,38.0,1100.0,76.0,27.8,1005.8,22.7,0.0,1.6
30443,65.0,2.0,29.0,1000.0,116.0,29.0,1005.9,21.8,0.0,1.3
30444,63.0,2.0,24.0,800.0,151.0,29.8,1005.2,21.5,0.0,1.2
30445,55.0,2.0,20.0,800.0,188.0,30.8,1004.8,18.9,0.0,1.1
30446,54.0,2.0,17.0,700.0,211.0,31.5,1004.2,20.1,0.0,1.1
30447,63.0,2.0,14.0,600.0,220.0,32.1,1003.5,19.4,0.0,1.3
30448,45.0,2.0,18.0,700.0,243.0,32.5,1003.3,19.4,0.0,1.3
30449,48.0,2.0,24.0,800.0,273.0,32.2,1002.6,19.8,0.0,1.2
30450,65.0,2.0,32.0,900.0,286.0,30.8,1002.4,21.3,0.0,1.5
30451,78.0,2.0,36.0,1000.0,232.0,29.7,1002.7,22.2,0.0,1.6
30452,55.0,2.0,35.0,900.0,196.0,29.1,1003.3,22.3,0.0,1.5
30453,65.0,2.0,37.0,1000.0,167.0,28.4,1003.7,22.4,0.0,0.9
30454,60.0,2.0,34.0,900.0,142.0,27.6,1003.9,22.8,0.0,0.8
30455,57.0,2.0,38.0,900.0,121.0,26.1,1004.0,23.2,0.0,0.8
30456,57.0,2.0,43.0,900.0,101.0,25.7,1003.9,23.2,0.0,0.6
30457,60.0,2.0,53.0,900.0,67.0,25.0,1003.9,22.9,0.0,0.6
30458,60.0,2.0,104.0,1000.0,2.0,24.7,1003.8,22.6,0.0,0.6
30459,64.0,2.0,98.0,800.0,2.0,24.2,1003.9,21.9,0.0,1.3
30460,50.0,2.0,94.0,900.0,2.0,23.9,1004.0,21.6,0.0,0.9
30461,51.0,2.0,85.0,800.0,2.0,23.5,1004.7,21.6,0.0,0.8
30462,51.0,2.0,62.0,600.0,15.0,23.5,1005.0,21.6,0.0,0.8
30463,43.0,2.0,53.0,600.0,18.0,25.4,1005.7,22.3,0.0,0.9
30464,38.0,2.0,44.0,600.0,32.0,27.0,1005.9,22.2,0.0,1.3
30465,37.0,2.0,32.0,600.0,66.0,28.6,1006.0,22.4,0.0,1.7
30466,39.0,2.0,31.0,600.0,103.0,29.9,1006.1,22.1,0.0,1.0
30467,39.0,2.0,23.0,700.0,162.0,31.1,1005.7,22.1,0.0,1.2
30468,45.0,2.0,18.0,700.0,206.0,32.2,1005.2,21.4,0.0,1.2
30469,31.0,2.0,16.0,600.0,228.0,33.2,1004.9,22.0,0.0,1.8
30470,43.0,2.0,17.0,600.0,261.0,33.9,1004.6,22.3,0.0,1.2
30471,66.0,2.0,33.0,800.0,350.0,33.8,1004.2,22.6,0.0,2.1
30472,65.0,2.0,32.0,600.0,332.0,33.4,1004.3,21.9,0.0,2.5
30473,47.0,2.0,25.0,500.0,281.0,33.1,1004.5,21.3,0.0,1.7
30474,43.0,2.0,26.0,600.0,253.0,32.3,1004.8,21.5,0.0,1.9
30475,47.0,2.0,26.0,600.0,226.0,31.5,1005.2,21.9,0.0,2.1
30476,49.0,2.0,24.0,900.0,219.0,30.8,1005.7,21.6,0.0,1.6
30477,58.0,2.0,26.0,1100.0,218.0,29.8,1006.5,22.3,0.0,2.4
30478,66.0,2.0,34.0,1300.0,183.0,29.1,1006.9,21.8,0.0,2.5
30479,77.0,3.0,36.0,1400.0,155.0,28.4,1007.1,21.7,0.0,1.5
30480,74.0,4.0,28.0,2000.0,137.0,28.0,1007.6,20.8,0.0,1.5
30481,71.0,3.0,31.0,2000.0,114.0,27.4,1007.4,20.7,0.0,1.8
30482,67.0,8.0,34.601726299766874,1600.0,104.0,27.0,1007.5,20.3,0.0,1.0
30483,67.0,7.0,33.0,1200.0,105.0,25.2,1007.5,21.3,0.0,0.7
30484,67.0,7.0,25.0,1300.0,107.4731257572559,24.2,1007.6,21.3,0.0,0.2
30485,50.0,7.0,24.0,1100.0,101.0,24.6,1008.3,21.3,0.0,1.5
30486,62.0,6.0,37.0,1200.0,74.0,24.3,1008.6,22.0,0.0,1.2
30487,72.0,7.0,73.0,1600.0,26.0,26.0,1008.7,22.5,0.0,0.9
30488,70.0,8.0,66.0,1400.0,39.0,28.2,1008.9,20.2,0.0,1.0
30489,42.0,8.0,43.0,1000.0,77.0,29.4,1008.8,16.6,0.0,1.5
30490,34.0,8.0,37.0,700.0,93.0,30.7,1008.7,15.9,0.0,1.7
30491,26.0,7.0,28.0,500.0,111.0,31.8,1008.2,16.9,0.0,2.2
30492,31.0,8.0,12.0,500.0,166.0,32.3,1007.6,18.1,0.0,2.6
30493,28.0,7.0,7.0,400.0,182.0,32.3,1007.1,17.8,0.0,2.9
30494,26.0,6.0,10.0,300.0,164.0,33.0,1006.4,18.8,0.0,2.0
30495,28.0,7.0,11.0,300.0,179.0,33.1,1006.0,19.2,0.0,2.3
30496,30.0,6.0,13.0,200.0,163.0,32.7,1005.6,19.2,0.0,2.4
30497,29.0,6.0,14.0,200.0,163.0,32.5,1005.4,19.7,0.0,2.7
30498,29.0,6.0,19.0,300.0,174.0,31.8,1005.2,19.4,0.0,2.0
30499,29.0,6.0,23.0,300.0,167.0,30.9,1005.4,19.3,0.0,2.3
30500,28.0,6.0,23.0,300.0,156.0,30.3,1005.9,19.7,0.0,1.6
30501,37.0,6.0,26.0,400.0,137.0,30.1,1006.0,19.5,0.0,1.4
30502,30.0,6.0,26.0,400.0,133.0,29.6,1005.9,19.3,0.0,2.3
30503,33.0,6.0,25.0,500.0,128.0,29.3,1005.7,19.9,0.0,2.3
30504,50.0,6.0,27.0,500.0,120.0,28.2,1005.4,20.7,0.0,1.6
30505,42.0,6.0,34.0,500.0,99.0,27.5,1005.3,20.6,0.0,2.4
30506,52.0,6.0,31.0,500.0,83.0,27.1,1004.8,20.0,0.0,1.7
30507,60.0,7.0,33.0,600.0,66.0,26.4,1004.5,20.0,0.0,1.6
30508,77.0,7.0,33.0,600.0,63.0,26.0,1004.3,20.3,0.0,1.7
30509,84.0,7.0,32.0,600.0,63.0,25.4,1004.1,20.9,0.0,1.2
30510,63.0,7.0,35.0,600.0,56.0,24.6,1004.2,21.1,0.0,1.0
30511,68.0,6.0,42.0,700.0,44.0,25.6,1004.1,21.7,0.0,1.6
30512,67.0,8.0,47.0,800.0,45.0,27.4,1004.5,21.7,0.0,1.4
30513,77.0,10.0,44.0,800.0,65.0,28.9,1004.0,17.4,0.0,2.0
30514,22.0,11.0,25.0,500.0,93.0,29.7,1003.8,16.8,0.0,1.8
30515,25.0,11.0,35.0,500.0,93.0,29.5,1003.2,17.7,0.0,1.5
30516,47.0,13.0,29.0,600.0,130.0,30.1,1002.7,17.9,0.0,1.9
30517,52.0,13.0,18.0,600.0,180.0,30.0,1001.9,17.8,0.0,2.0
30518,54.0,11.0,17.0,600.0,182.0,30.4,1001.5,18.2,0.0,1.4
30519,72.0,8.0,35.0,800.0,155.0,30.0,1000.9,20.6,0.0,2.2
30520,91.0,6.0,28.0,700.0,156.0,29.3,1000.7,21.3,0.0,0.8
30521,66.0,6.0,33.0,700.0,150.0,28.9,1000.7,21.7,0.0,1.1
30522,100.0,5.0,51.0,1000.0,122.0,28.7,1000.6,21.0,0.0,1.0
30523,82.0,7.0,49.0,1100.0,119.0,28.2,1000.5,20.7,0.0,1.3
30524,81.0,7.0,49.0,1000.0,102.0,28.1,1001.0,20.9,0.0,1.3
30525,84.0,6.0,44.0,1000.0,93.0,27.2,1001.2,21.2,0.0,1.4
30526,78.0,7.0,44.0,1000.0,85.0,26.9,1001.2,21.4,0.0,1.1
30527,80.0,6.0,50.0,900.0,71.0,26.4,1001.0,21.4,0.0,1.0
30528,63.0,6.0,46.0,900.0,71.0,26.5,1001.0,21.5,0.0,0.8
30529,80.0,6.0,34.0,900.0,85.0,26.1,1000.9,21.3,0.0,1.4
30530,100.0,4.0,47.37551877105342,900.0,66.0,25.7,1000.6,20.5,0.0,1.2
30531,105.0,3.0,76.0,1100.0,25.0,24.8,1000.9,21.1,0.0,0.8
30532,100.0,2.0,92.0,1100.0,23.437166783074733,25.1,1000.8,20.8,0.0,1.1
30533,84.0,2.0,44.0,900.0,43.0,24.7,1001.0,21.2,0.0,0.8
30534,57.0,2.0,40.0,800.0,54.0,24.6,1001.3,21.3,0.0,0.8
30535,63.0,2.0,46.0,900.0,51.0,25.4,1001.6,21.5,0.0,1.1
30536,71.0,3.0,51.0,900.0,55.0,26.0,1001.8,21.0,0.0,0.9
30537,64.0,3.0,37.0,900.0,88.0,27.4,1001.5,21.2,0.0,1.0
30538,69.0,3.549900166157051,27.721420437130234,454.2278457527059,104.0,28.4,1001.5,20.9,0.0,1.1
30539,74.0,4.0,31.0,300.0,133.0,28.4,1000.9,20.9,0.0,1.2
30540,78.0,4.0,46.0,1000.0,124.0,28.9,1000.5,21.1,0.0,1.3
30541,69.0,6.0,49.0,1100.0,119.05702926843995,30.2,999.9,21.6,0.0,1.2
30542,85.0,4.0,42.0,900.0,132.0,31.0,999.6,20.9,0.0,1.1
30543,73.0,4.0,37.0,900.0,159.0,31.5,999.1,21.9,0.0,1.1
30544,69.0,4.0,51.0,900.0,152.0,30.9,998.8,21.7,0.0,1.4
30545,77.0,4.0,85.0,1000.0,134.0,30.6,998.8,21.7,0.0,1.5
30546,77.0,3.0,61.0,1000.0,135.0,30.7,998.8,21.5,0.0,1.3
30547,78.0,3.0,61.0,1000.0,125.0,30.0,999.1,21.9,0.0,1.0
30548,72.0,3.0,59.0,1000.0,99.0,29.4,999.6,22.1,0.0,1.0
30549,72.0,2.0,55.0,1000.0,90.0,28.5,999.9,22.7,0.0,0.8
30550,91.0,2.0,65.0,1200.0,68.0,27.4,999.9,23.4,0.0,0.1
30551,96.0,2.0,50.0,1000.0,82.0,27.0,999.3,23.7,0.0,0.8
30552,101.0,2.0,67.0,1100.0,58.0,27.6,999.8,23.4,0.0,0.8
30553,101.0,2.0,107.0,1200.0,3.0,28.2,1000.1,22.7,0.0,1.4
30554,49.0,2.0,51.0,600.0,51.0,29.8,1000.2,16.9,0.0,4.1
30555,10.0,2.0,15.0,300.0,77.0,29.4,1000.6,16.2,0.0,3.6
30556,9.0,2.0,14.0,200.0,75.0,29.2,1001.3,15.3,0.0,4.2
30557,7.0,2.0,18.0,200.0,77.0,28.8,1002.1,15.0,0.0,2.8
30558,3.0,2.0,10.0,100.0,102.0,28.4,1003.0,13.9,0.0,3.5
30559,9.0,2.0,20.0,200.0,84.0,28.0,1004.2,14.3,0.0,2.5
30560,9.0,4.0,31.0,300.0,62.0,27.8,1005.0,15.1,0.0,2.9
30561,7.0,2.0,27.0,300.0,58.0,26.7,1007.0,14.1,0.0,4.9
30562,11.0,2.0,16.0,200.0,64.0,26.7,1008.1,12.7,0.0,4.1
